answer,label
"Да, я был(а) рад(а) сотрудничать с этой компанией.",1
"Да, у меня остались только положительные эмоции о времени, проведенном в этой компании.",1
"Да, компания отлично справляется со своими обязательствами.",1
"Да, я бы порекомендовал(а) эту компанию как отличное место работы.",1
"Да, компания дает своим сотрудникам чувство принадлежности к общей цели.",1
"Да, работа в этой компании была для меня продуктивной.",1
"Да, я бы рекомендовал(а) эту компанию как отличную возможность для профессионального развития.",1
"Да, у компании дружная и позитивная атмосфера.",1
"Да, у меня есть только позитивные впечатления о компании.",1
"Да, я бы с радостью вернулся(а) к работе в этой компании.",1
"Да, компания предоставляет возможность учиться и развиваться.",1
"Да, работа в этой компании стала для меня прекрасным опытом.",1
"Да, я благодарен(а) за возможность работать в этой компании.",1
"Да, у компании замечательные традиции.",1
"Да, компания предлагает своим сотрудникам реальные перспективы для карьерного роста.",1
"Да, компания заботится о своих сотрудниках и их семьях.",1
"Да, работа в этой компании дала мне чувство удовлетворения.",1
"Да, я бы с удовольствием увиделся(ась) со своими коллегами снова.",1
"Да, работа в этой компании принесла мне пользу.",1
"Да, я чувствовал(а) себя уверенным(ой) в своих силах, работая в этой компании.",1
"Да, я бы с радостью вернулся(а) на прежнее место работы.",1
"Да, я с удовольствием бы поделился(ась) своим положительным опытом с другими людьми.",1
"Да, однозначно.",1
"Безусловно, рекомендую.",1
"Да, без раздумий.",1
Определенно да!,1
"Абсолютно, без колебаний.",1
С удовольствием.,1
"Конечно, с чистой совестью.",1
"Без сомнения, да.",1
"Не задумываясь, да.",1
"Да, без вопросов.",1
"Да, и буду делать это с гордостью.",1
"Да, с большой радостью.",1
"Да, потому что компания обеспечивает отличный баланс работы и личной жизни.",1
"Да, здесь ценят сотрудников и предоставляют им прекрасные возможности для роста.",1
"Да, компания предоставляет много возможностей для обучения и развития.",1
"Да, благодаря потрясающей команде и позитивной атмосфере.",1
"Да, компания обладает замечательной корпоративной культурой.",1
"Да, потому что у них отличные зарплаты и льготы.",1
"Да, я впечатлен/а заботой компании о сотрудниках.",1
"Да, компания предоставляет широкие возможности для профессионального развития.",1
"Да, я счастлив/а быть частью этой компании.",1
"Да, потому что я чувствую себя оцененным/ой здесь.",1
"Да, здесь чувствую себя уверенно.",1
"Да, благодаря постоянной поддержке руководства.",1
"Да, компания открыта к новым идеям и инициативам.",1
"Да, я бы хотел/а, чтобы мои друзья и коллеги работали здесь.",1
"Да, у компании прекрасный имидж на рынке.",1
"Да, потому что я доверяю этой компании.",1
"Да, я горжусь тем, что работаю в этой компании.",1
"Да, компания предоставляет прекрасную рабочую среду.",1
"Да, с некоторыми оговорками.",1
"Скорее да, чем нет.",1
"Да, но есть несколько вещей, которые можно улучшить.",1
"Да, с небольшими сомнениями.",1
"В целом, да.",1
"Да, если учитывать определенные аспекты.",1
"Да, но только после тщательного ознакомления кандидата с особенностями работы в компании.",1
"Да, но только при наличии соответствующего опыта и мотивации.",1
"Да, в зависимости от отдела, в котором планируется работать.",1
"Да, если кандидат готов к высокой нагрузке.",1
"Да, с оговоркой о том, что у компании достаточно жесткая политика.",1
"Да, но стоит учитывать специфику этой индустрии.",1
"Да, если кандидат готов к динамичной и быстро развивающейся среде.",1
"Да, но я бы рекомендовал/а только профессионалам с опытом работы.",1
"Да, с учетом внутренней политики компании.",1
"Да, но есть отделы, где работать немного сложнее.",1
"Да, если кандидат готов к командной работе.",1
"Да, но у компании строгий dress-code.",1
"Да, если кандидат ищет стабильность и высокую оплату труда.",1
"Да, но рекомендую перед трудоустройством поговорить с текущими сотрудниками.",1
Не уверен/а.,0
Не знаю.,0
Затрудняюсь ответить.,0
Пока не решил/а.,0
Есть над чем подумать.,0
"Я еще не достаточно знаком/а с компанией, чтобы рекомендовать.",0
Мне нужно дополнительно изучить информацию.,0
"Я не уверен/а, что у меня есть достаточные основания для рекомендации.",0
Возможно.,0
Сложно сказать.,0
Слишком рано делать выводы.,0
"Я не работаю в этой компании достаточно долго, чтобы высказать свое мнение.",0
У меня есть сомнения.,0
"Я думаю, что это не совсем подходящий вопрос для меня.",0
Я не хотел/а бы рекомендовать компанию без дополнительной информации.,0
Мне некомфортно отвечать на этот вопрос.,0
Это личное мнение каждого.,0
Я предпочитаю не высказывать свое мнение.,0
Я бы не стал/а делиться свой информацией.,0
"Это личный вопрос, не относящийся к моей работе.",0
Я бы не рекомендовал/а эту компанию всем подряд.,0
"Я не думаю, что эта компания подходит всем.",0
Это зависит от личных предпочтений каждого.,0
Я бы не относился/ась к этому вопросу так категорично.,0
У каждого своя правда.,0
"Не знаю, какое мнение будет правильным.",0
У каждого свой вкус и свое понимание хорошего работодателя.,0
"Я не имею права оценивать компанию, но могу предложить проверить отзывы на сайтах о трудоустройстве.",0
"Не думаю, что правильно говорить об этом, не зная всех факторов.",0
"Я бы ответил/а по-другому, но не могу разглашать информацию.",0
"Нет, ни в коем случае.",2
"Нет, не готов/а.",2
Ни за что!,2
Определенно нет.,2
Категорически нет.,2
Я не буду рекомендовать эту компанию.,2
"Нет, я не хотел/а бы работать здесь.",2
"Нет, я не могу рекомендовать эту компанию кому-либо.",2
"Нет, я не уверен/а в ее надежности.",2
"Нет, у них не все так гладко.",2
"Нет, у компании слишком много недостатков.",2
"Нет, здесь не создают благоприятную атмосферу для работы.",2
"Нет, считаю, что можно найти работу лучше.",2
"Нет, они не платят достаточно",2
"Нет, руководство не заботится о сотрудниках",2
"Нет, у них плохое руководство",2
"Нет, они не инвестируют в развитие сотрудников",2
"Нет, компания слишком медленно развивается",2
"Нет, она слишком ригидная",2
"Нет, здесь нет возможностей для профессионального роста",2
Безусловно!,1
"Да, без сомнений",1
Абсолютно!,1
С уверенностью - да!,1
"Не задумываясь, да",1
Без раздумий - да,1
Определенно да,1
"Конечно, да",1
Однозначно да,1
Без всяких сомнений - да,1
"Да, это лучшая компания, где я работал",1
"Я очень доволен, да",1
"Да, отличное место работы",1
С радостью!,1
С удовольствием,1
Без колебаний - да,1
"Да, рекомендую всем",1
"Конечно, с чистой совестью",1
"Да, я бы сказал, что да",1
"Да, очень позитивный опыт",1
"Да, хорошая компания",1
"Да, без претензий",1
"Да, ничего плохого сказать не могу",1
"Да, но у них есть над чем работать",1
"Да, с некоторыми оговорками",1
"Возможно да, но не уверен",0
"Да, с некоторыми доработками",1
"Да, с оглядкой на минусы",1
"Да, но только после изменений",1
"Не уверен, возможно да",0
"Да, с некоторыми оговорками, которые могут быть решаемыми",1
"Да, с учетом минусов",1
"Да, с оговоркой на специфику деятельности",1
"Возможно, но не уверен на 100%",0
"Не совсем, но есть плюсы",0
"Не уверен, требуется дополнительная информация",0
"Да, в определенной степени",1
Не могу сказать определенно,0
"Да, но не бы советовал всем",1
"Не знаю, затрудняюсь ответить",0
"Не уверен, но положительные моменты есть",0
Не очень уверен,0
"Да, с замечаниями",1
"Да, с дополнениями",1
"Нет, ни в коем случае",2
Ни за что,2
Категорически нет,2
"Нет, ужасная компания",2
Я бы не рекомендовал,2
Ни в случае,2
"Нет, не рекомендую никому",2
"Ни в коем случае, это кошмар",2
"Нет, не рекомендую, отвратительное место",2
"Нет, ужасный опыт",2
"Нет, плохо платят",2
"Нет, безобразная организация труда",2
"Нет, плохие условия работы",2
"Нет, негуманное отношение к сотрудникам",2
"Нет, ничего хорошего не могу сказать",2
"Нет, не рекомендую",2
"Нет, слишком много минусов",2
"Нет, лучше не искать там работы",2
"Нет, плохой менеджмент",2
"Нет, отрицательный опыт",2
"Нет, ожидания не сбылись",2
"Нет, ужасный климат в коллективе",2
"Нет, негативный опыт работы",2
"Нет, слишком много дефектов в компании",2
"Нет, никаких положительных стороны",2
"Нет, никаких перспектив",2
"Нет, слишком много переработки",2
"Нет, некомфортная рабочая среда",2
"Нет, низкий уровень компенсации",2
"Нет, отсутствует возможность развития",2
"Нет, нет никакого социального пакета",2
"Нет, плохие коллеги",2
"Нет, сложная атмосфера в коллективе",2
"Нет, нечестная политика",2
"Нет, слишком низкая заработная плата",2
"Нет, скучные задачи",2
"Нет, слишком много требований",2
"Нет, никакой возможности профессионального роста",2
"Нет, плохая управление",2
"Нет, постоянная неопределенность",2
"Нет, никто не стоит за тебя",2
"Нет, постоянно происходят перемены",2
"Нет, плохая атмосфера",2
"Нет, плохая условия работы",2
"Нет, ни кому не советую",2
"Нет, много минусов",2
"Нет, это не лучший вариант",2
"Нет, лучше поискать что-то получше",2
"Нет, нет никаких положительных стороны",2
"Нет, слишком много нагрузок",2
"Нет, постоянные проблемы с менеджментом",2
"Нет, плохой климат в коллективе",2
"Нет, нет возможности расти",2
"Нет, плохой образ жизни",2
"Нет, слишком много стресса",2
"Нет, ни в коем случае",2
Без раздумий! Эта компания - идеальное место для работы.,1
Я с огромным удовольствием рекомендую компанию.,1
"Безусловно! Я рад, что работаю в такой атмосфере.",1
Я бы посоветовал эту компанию всем своим друзьям и знакомым.,1
Я очень доволен условиями работы и культурой в компании.,1
"Компания - это отличный пример, как можно создать позитивную и продуктивную среду.",1
Я определенно рекомендую компанию как отличного работодателя.,1
"Эта работа вдохновляет, здесь я могу полностью реализовать свой потенциал.",1
Сотрудничество с компанией - это приятный и увлекательный опыт.,1
Компания обеспечивает комфортные и современные условия работы.,1
"У меня отличные отношения с коллегами и руководителями, мы - команда.",1
В компании много возможностей для профессионального развития.,1
Могу рекомендовать компанию с полной уверенностью.,1
Определенно да! Компания постоянно растет и меняется.,1
Компания создает все условия для продуктивной и интересной работы.,1
Сотрудники всегда могут рассчитывать на поддержку руководства.,1
"Мои коллеги - это настоящие профессионалы, я всегда могу учиться у них.",1
"У компании есть clear mission, с которой я согласен.",1
У меня нет никаких претензий к работе в этой компании.,0
Я уже рекомендую эту компания с радостью всем свойм знакомым.,1
Я без колебаний бы порекомендовал эту компанию как место для работы.,1
"Работа здесь - это не только зарплата, но и возможность личностно расти.",1
Компания привлекает отличными социальными пакетами и бонусами.,1
"Мне повезло, что я работаю в этой компании, где чувствую себя частью большой команды.",1
Эта компания предоставляет все необходимые ресурсы для успешной работы.,1
"Компания цен за профессионализм и мотивацию, это нравится.",1
Я могу назвать эту компания идеальным работодателем.,1
Работа здесь помогает развивать компетенции и получать новые знания.,1
Компания готовы investirovat в развитие каждого сотрудника.,1
Отличная рабочая атмосфера и приветливые коллеги - это plus к профессиональному развитию.,1
Компания поддерживает здоровый баланс между работой и личной жизнью.,1
Я нашел в этой компании своё место.,1
С такой работой жизнь становится ярче!,1
Мне очень понравилось в этой компании и я могу ее рекомендовать.,1
Работа здесь делает меня лучше.,1
Компания открыта к предложениям и всегда стремиться к улучшению.,1
Мне нравиться направленный вектор развития компании.,1
Компания готовы investing в свои технологии и это обеспечивает достойную уверенность в будущем.,1
В этой компании я всегда могу рассчитывать на справедливость и честность.,1
"У меня были некоторые замечания, но их всегда оперативно решали.",1
"Я чувствую себя комфортно и уверенно, работаю здесь с pleasure.",1
"Работа здесь - это не просто работа, а поиск common goal, это меня завораживает.",1
В этой компании можно достичь большой карьерный рост.,1
Компания не забывает отмечать успехи своих сотрудников.,1
"Я чувствую себя как часть большого смысла и цели, к которой мы идём.",1
У меня никогда не было мысли покинуть эту компанию.,1
У нас самые приятные и уютные офисы с бесплатными угощениями и coffee - отлично!,1
Компания реально caring и интересуется нашими успехами не только в работе.,1
"Мне нравиться, что компания стремиться делать мир лучше, социальная ответственность.",1
"Я рекомендую эту компанию не только как место для работы, но и как интересную и позитивную среду.",1
У меня нет ни одного оправдания отказаться от рекомендации этой компании.,1
Моя работа не кажется мне тяжёлой благодаря команде и отношению компании.,1
Я доволен всем - от работы и коллег до самого руководства!,1
В этой компании есть все для профессионального и личностного роста.,1
С самого начала чувствовалось positive отношение и командная работа в компании.,1
Работа в этой компании меня вдохновляет и делает сильнее и увереннее.,1
"Мы единая команда, где ценят каждого, у нас никогда не было разногласий и conflicts.",1
За время работы в этой компании я ощутил себя полноценным сотрудником.,1
"Я никогда не жалел о том, что пришел работать в эту компанию, и с уверенностью рекомендую её другим.",1
Я чувствую себя комфортно и счастливо в этой компании и определенно ее рекомендую.,1
"С работой в этой компании жизнь становится более организованной и эффективной, чем раньше.",1
У нас свободная атмосфера и интересные проекты с свободой творческого выражения.,1
В этой компании можно рассчитывать на fair оценку твоих усилий и справу.,1
Я всегда готов ответить на все вопросы про компанию и оказать всяческое содействие в её рекламе.,1
Это не просто компания - это моя большая семья.,1
"Мое профессиональное удовлетворение и душевное расположение - не просто результат работы в компании, а её прямой effect.",1
У нас в компании огромная команда единомышленников и enthusiasts в своем деле.,1
"Мне всегда нравилось то, что компания уважает меня как специалиста и члеа команды, давая все условия для развития.",1
"Не думаю, что можно было найти что-то лучше. Компания оказалась идеальным вариантом и профессионально, и с точки зрения комфорта.",1
Я не сомневаюсь ни в одной второй секунде - компания заслуживает самых ярких рекомендаций в своем секторе!,1
Я готов говорить о компании с гордостью и рекомендовать её в качестве отличного работодателя своим знакомым.,1
У нас в компании есть all условия для профессиональной самореализации и душевного комфорта в рабочем процессе.,1
"Я очень рад тому, что работаю в этой компании и получаю от работы искреннее удовольствие.",1
"Это одна из немногих компаний, где я могу уверенно заявить, что мой труд высоко цениться и приносит реальные плоды как для меня, так и для компании.",1
"Безусловно, да! Это идеальное место для развития профессиональных навыков и достижения поставленных целей.",1
Я бы с радостью порекомендовал эту компанию своим друзьям и коллегам.,1
"Однозначно, да! Атмосфера в коллективе теплая и дружелюбная, руководство справедливое и заботится о своих сотрудниках.",1
"Я бы назвал эту компанию ""домом"".",1
Без раздумий! Компания предоставляет широкие возможности для роста и обучения.,1
"Без сомнения, я готов поделиться своим положительным опытом с другими.",1
"С уверенностью могу сказать - да! Здесь ценят сотрудников, их мнение и идеи.",1
"Я горжусь тем, что работаю в этой компании.",1
Без тени сомнения!,1
"Это лучшая компания, в которой я когда-либо работал!",1
С большим удовольствием порекомендую эту компанию.,1
Я чувствую себя частью одной большой команды.,1
"Да, и не раз! Компания заботится о благополучии своих сотрудников.",1
Абсолютно!,1
С огромным удовольствием!,1
Я готов рассказать всем о своем успешном опыте работы в этой компании.,1
Я всегда готов делиться положительным опытом.,1
Конечно!,1
Определенно да!,1
"Я уверен, что это идеальное место работы для талантливых и амбициозных людей.",1
Компания предоставляет отличные возможности для реализации своего потенциала.,1
Я рад быть частью этого замечательного коллектива.,1
Без всяких колебаний - да!,1
"Да, это компания, которая дает возможность расти и развиваться.",1
"Могу уверенно заявить, что здесь можно найти интересную и достойно оплачиваемую работу.",1
Компания предоставляет конкурентную заработную плату и хорошие условия труда.,1
"Да, я без сомнений рекомендую эту компанию.",1
С радостью поделюсь своим положительным опытом.,1
"Без всякого сомнения, я готов рекомендовать эту компанию.",1
"Да, с удовольствием!",1
"Это компания с отличным руководством, дружным коллективом и реальной возможностью карьерного роста.",1
"Да, это компания, в которой я чувствую себя комфортно и ценным.",1
"Я не сомневаюсь, что многие были бы рады работать в этой компании.",1
"Я уверен, что будучи сотрудником этой компании, вы найдете удовлетворение от своей работы.",1
Компания предоставляет широкие возможности для профессионального и личного развития.,1
Я рад быть частью этого замечательного коллектива.,1
"Это идеальная компания для тех, кто ищет стабильность и уверенность в завтрашнем дне.",1
"Да, с полной ответственностью могу рекомендовать эту компанию.",1
"Я готов делиться своим положительным опытом с любым, кто заинтересован в хорошей работе.",1
"Безусловно, это отличная компания.",1
Компания ценит своих сотрудников и заботится об их благополучии.,1
"Да, это идеальное место работы для тех, кто ищет комфортные условия и достойную заработную плату.",1
Я с удовольствием расскажу о преимуществах работы в этой компании.,1
Могу смело сказать - это компания мечты!,1
"Да, с большим удовольствием!",1
"Я не знаю, куда еще можно обратиться, чтобы найти такую замечательную компанию.",1
"Я очень рад работать здесь, и хотел бы, чтобы и другие могли ощутить эту радость.",1
"Компания создает отличную атмосферу для работы, вдохновляя своих сотрудников.",1
Я всегда говорю своим друзьям и знакомым о работе в этой компании.,1
"Компания заботится о своих сотрудниках и старается сделать все возможное, чтобы им было комфортно работать.",1
"Я не могу назвать никаких минусов, поэтому смело рекомендую компанию.",1
"Я чувствую, что меня ценят как сотрудника.",1
Компания обеспечивает нам прекрасные условия для работы и обучения.,1
"Да, с огромной радостью! Я по-настоящему счастлив работать в этой компании.",1
"Я не сомневаюсь, что каждый сможет найти свой путь в этой компании.",1
Компания дает нам возможность самореализоваться и проявить свои способности.,1
Здесь мы чувствуем себя в безопасности и уверенности.,1
"Да, конечно! Компания предоставляет все условия для успеха.",1
"Я очень рад, что выбрал именно эту компанию.",1
"Это место, где хочется расти и развиваться!",1
Компания нацелена на развитие и повышение профессионализма своих сотрудников.,1
"Я бы сказал, что у компании очень дружелюбная атмосфера.",1
"Здесь есть все для того, чтобы достигать поставленных целей.",1
Компания обеспечивает всем справедливые условия труда.,1
"Я горжусь тем, что работаю в этой отличной компании.",1
Компания дает нам возможность реализовать себя и зарабатывать достойные деньги.,1
"Я уверен, что вы найдете в этой компании все, что вам нужно для успешной карьеры.",1
Компания предоставляет широкие возможности для развития профессиональных навыков.,1
"Да, я считаю это отличным местом работы.",1
Я бы описал эту компанию как дружелюбную и творческую.,1
Компания обеспечивает хорошую зарплату и оплачивает все дополнительные выгоды.,1
Я очень доволен своими коллегами.,1
"Уверен, что вам понравится работать в этой компании.",1
Компания заботится о своих сотрудниках и предлагает отличные условия труда.,1
"Я считаю это место работы отличным для тех, кто ищет динамику и разнообразие.",1
"Да, без всякого сомнения!",1
Компания предлагает широкие возможности для обучения и профессионального роста.,1
Я очень счастлив быть сотрудником этой компании.,1
"Да, с полной уверенностью!",1
"Я бы не хотел работать нигде другом, кроме этой компании.",1
"Я уверен, что эта компания - отличное место для тех, кто ищет карьерный рост.",1
Компания предоставляет отличные возможности для успешной карьеры и личностного развития.,1
Я бы рекомендовал эту компанию как идеальное место работы.,1
Компания заботится о своих сотрудниках и старается создать комфортные условия труда.,1
"Я уверен, что вам понравится атмосфера в коллективе этой компании.",1
"Да, я готов порекомендовать эту компанию как отличное место работы.",1
"Компания предоставила мне отличные возможности для роста, рекомендую!",1
"Было много положительных моментов, но многое зависит от отдела.",0
"Не уверен, что рекомендую, условия оставляют желать лучшего.",2
"Если вы ищете стабильность и хорошие условия, то рекомендую.",1
"Условия не всегда соответствовали моим ожиданиям.",2
"Компания подходит для тех, кто готов к интенсивной работе.",0
"Много возможностей для профессионального роста, рекомендую!",1
"Некоторые аспекты работы были сложными, но в целом неплохо.",0
"Я не остался доволен отношением к сотрудникам.",2
"Хорошая команда и интересные проекты – рекомендую.",1
"Все зависит от ваших целей и ожиданий от работодателя.",0
"Условия работы не соответствовали заявленным.",2
"Компания предлагает отличные условия для профессионалов.",1
"Работа была нестабильной и с частыми переработками.",2
"Если вы готовы к вызовам, то это хороший выбор.",0
"Отличная корпоративная культура и поддержка – рекомендую.",1
"Были сложности с коммуникацией внутри команды.",2
"Для новичков компания может быть отличной стартовой площадкой.",0
"Не хватало поддержки со стороны руководства.",2
"Работать в компании было приятно, и я бы рекомендовал её.",1
"Много проблем с организацией работы, не рекомендую.",2
"Коллектив отличный, но условия труда оставляют желать лучшего.",0
"Я вижу потенциал у компании, рекомендую тем, кто готов к сложностям.",1
"Система мотивации не была прозрачной.",2
"Если важен гибкий график, то это не лучший выбор.",0
"Компания развивает сотрудников, рекомендую.",1
"Частые изменения в структуре работы создавали стресс.",2
"Подходит для тех, кто хочет стабильности и карьерного роста.",1
"Не рекомендую из-за недостатков в управлении.",2
"Компания предложила отличные условия для развития, рекомендую.",1
"Было много неопределенности в работе, не рекомендую.",2
"Хорошие условия для работы, если вас не пугают перемены.",0
"Компания предоставила мне все необходимое для роста.",1
"Слишком высокая нагрузка, не рекомендую.",2
"Работа здесь была полезным опытом, рекомендую.",1
"Некоторые процессы оставляют желать лучшего.",0
"Не было должной поддержки для роста, не рекомендую.",2
"Отличная атмосфера в коллективе и проекты – рекомендую.",1
"Много недоработок в управлении и процессе организации.",2
"Компания заботится о сотрудниках, рекомендую!",1
"Если не боитесь многозадачности, то это хороший выбор.",0
"Часто возникали проблемы с руководством, не рекомендую.",2
"Работать было интересно и полезно, рекомендую компанию.",1
"Были сложности с выполнением задач, не рекомендую.",2
"Хороший коллектив, но зарплата оставляет желать лучшего.",0
"Компания предоставляет хорошие условия для работы и роста.",1
"Много изменений и нестабильности, не рекомендую.",2
"Если готовы к высоким требованиям, компания подойдет.",0
"Отличные условия для карьерного роста, рекомендую.",1
"Не вижу перспектив роста, не рекомендую.",2
"Работа была интересной, и я получил много полезного опыта.",1
"Некоторые моменты вызывали неудобства, но в целом неплохо.",0
"Не советую тем, кто ищет стабильность.",2
"Компания предоставляет хорошие условия для профессионального развития.",1
"Руководство не всегда было на стороне сотрудников, не рекомендую.",2
"Много возможностей для обучения и роста, рекомендую.",1
"Были моменты, которые вызывали разочарование.",0
"Работать здесь было слишком стрессово, не рекомендую.",2
"Хорошая компания для тех, кто стремится к развитию.",1
"Некоторые аспекты работы не соответствовали ожиданиям.",0
"Не рекомендую из-за неэффективной организации работы.",2
"Компания активно поддерживает сотрудников, рекомендую!",1
"Много проблем с процессами, не рекомендую.",2
"Отличное место для тех, кто ищет карьерный рост.",1
"Было слишком много стресса, не рекомендую.",2
"Рекомендую компанию тем, кто готов к активной работе.",0
"Компания создает хорошие условия для работы, рекомендую.",1
"Не хватало прозрачности в принятии решений, не рекомендую.",2
"Много возможностей для профессионального развития, рекомендую.",1
"Были сложности с мотивацией сотрудников.",0
"Компания недостаточно ценит своих сотрудников, не рекомендую.",2
"Рекомендую компанию для старта карьеры.",1
"Слишком много бюрократии, не рекомендую.",2
"Если вас не пугают перемены, то компания подойдет.",0
"Отличные условия для профессионального роста, рекомендую.",1
"Не рекомендую из-за отсутствия стабильности.",2
"Компания предоставляет хорошие возможности для роста и обучения.",1
"Было слишком много проблем с менеджментом, не рекомендую.",2
"Компания активно развивает сотрудников, рекомендую!",1
"Были моменты, которые не соответствовали ожиданиям.",0
"Не рекомендую из-за сложностей в управлении.",2
"Отличное место для профессионалов, рекомендую.",1
"Слишком много неопределенности в работе, не рекомендую.",2
"Компания предоставила хорошие условия для моего роста, рекомендую.",1
"Некоторые аспекты работы требовали улучшения.",0
"Не рекомендую компанию из-за недостатка поддержки сотрудников.",2
"Рекомендую компанию для тех, кто ищет развитие и рост.",1
"Слишком много стресса и нестабильности, не рекомендую.",2
"Компания заботится о сотрудниках и их развитии, рекомендую.",1
"Ни за что не рекомендую! Полное разочарование.",2
"Компания уничтожает своих сотрудников морально и физически.",2
"Работа здесь – это постоянный стресс и унижение.",2
"Никому не пожелаю оказаться в такой компании.",2
"Руководство абсолютно неадекватное и некомпетентное.",2
"Полный хаос и отсутствие порядка во всем.",2
"Это просто катастрофа, а не место работы.",2
"Компания эксплуатирует сотрудников и не ценит их усилия.",2
"Руководство видит в сотрудниках только расходный материал.",2
"Если хотите испортить нервы – добро пожаловать в компанию.",2
"Работать здесь – это как пытка.",2
"Компания только обещает, но ничего не делает для сотрудников.",2
"Тут процветает только хаос и беспредел.",2
"Никогда больше не буду работать в такой ужасной компании.",2
"Абсолютно бесполезное руководство, которое не умеет управлять.",2
"Зарплата не стоит того ужаса, который творится здесь каждый день.",2
"Токсичная среда, в которой невозможно работать.",2
"Компания с каждым днем становится только хуже.",2
"Руководство занимается только своими проблемами, забывая о сотрудниках.",2
"Полное отсутствие уважения к работникам.",2
"Компания обманывает на каждом шагу – не доверяйте ей!",2
"Вместо работы приходится бороться с внутренними проблемами компании.",2
"Здесь всё настолько плохо, что даже не с чего начать.",2
"Сотрудники устают от бесконечных переработок и стресса.",2
"Ужасные условия работы и отвратительное руководство.",2
"Не рекомендую! Вас просто используют и выбросят.",2
"Здесь уважают только тех, кто готов терпеть издевательства.",2
"Компания обманывает с зарплатами и обещаниями.",2
"Каждый день в компании – это борьба за выживание.",2
"Тут вы не будете развиваться, только деградировать.",2
"Абсолютно некомпетентное и деспотичное руководство.",2
"Компания только и делает, что подавляет инициативу сотрудников.",2
"Это место создано для того, чтобы сломить волю сотрудников.",2
"Руководство абсолютно не слушает сотрудников.",2
"Компания – это лишь источник стресса и негатива.",2
"Тут к сотрудникам относятся как к рабам.",2
"Работа здесь – это не карьера, а каторга.",2
"Никогда не видел настолько токсичной среды.",2
"Руководство живет в своем мире и не видит, что происходит в компании.",2
"Компания разрушает всё хорошее в своих сотрудниках.",2
"Здесь процветает лицемерие и некомпетентность.",2
"Полное отсутствие поддержки и развития со стороны компании.",2
"Компания – это лишь набор обещаний, которые не выполняются.",2
"Тут вы только потеряете здоровье и нервы.",2
"Руководство компании – это главная проблема.",2
"Постоянные интриги и сплетни отравляют атмосферу.",2
"Никакого уважения к людям и их труду.",2
"Компания только разрушает вашу карьеру.",2
"Работа здесь – это один сплошной стресс.",2
"Ужасное место для работы, никому не рекомендую.",2
"Руководство действует по принципу «разделяй и властвуй».",2
"Вы никогда не получите здесь ни поддержки, ни развития.",2
"Тут процветает полное безразличие к сотрудникам.",2
"Компания делает всё, чтобы сотрудникам было невыносимо работать.",2
"Тут вы станете только нервным и подавленным.",2
"Абсолютная некомпетентность руководителей.",2
"Каждый день на этой работе – это как новый ад.",2
"Компания лишь обещает, но ничего не выполняет.",2
"Работать здесь – это значит забыть про личную жизнь.",2
"Зарплата не оправдывает тот кошмар, что происходит на работе.",2
"Руководство постоянно врет сотрудникам.",2
"Это место разрушает всё, что в вас есть хорошего.",2
"Каждый день на работе – это новая доза стресса.",2
"Руководители здесь абсолютно безразличны к людям.",2
"Компания уничтожает все мотивации и инициативы.",2
"Тут вас выжмут до последней капли, а потом выбросят.",2
"Работа здесь – это постоянные переработки и стресс.",2
"Тут никто не заботится о сотрудниках и их благополучии.",2
"Компания с каждым днем становится только хуже и хуже.",2
"Руководство настолько некомпетентно, что это просто смешно.",2
"Тут процветает полное отсутствие порядка и логики.",2
"Компания постоянно подводит сотрудников и клиентов.",2
"Вы здесь не найдете ничего, кроме разочарования.",2
"Руководство компании – это настоящая катастрофа.",2
"Тут процветает бюрократия и лицемерие.",2
"Каждый день на работе – это испытание на прочность.",2
"Компания лжива во всем, что она обещает.",2
"Работать здесь – это как быть в аду.",2
"Здесь нет ни уважения, ни честности.",2
"Компания только выжимает из сотрудников все силы.",2
"Руководство не в состоянии управлять даже маленькой командой.",2
"Каждый день на этой работе – это новая доза стресса.",2
"Компания ломает людей и их карьеру.",2
"Тут вы не найдете ни поддержки, ни развития.",2
"Работа в компании – это постоянная борьба с системой.",2
"Тут никогда не будет порядка и стабильности.",2
"Каждый день на этой работе – это очередное разочарование.",2
"Компания только усложняет жизнь сотрудникам.",2
"Руководство абсолютно не заботится о своих людях.",2
"Компания – это сплошной хаос и беспредел.",2
"Работа здесь – это пустая трата времени и нервов.",2
"Руководство не видит, что творится у них под носом.",2
"Компания только создает проблемы и никогда их не решает.",2
"Тут процветает ложь и лицемерие.",2
"Работа в компании разрушает все ваши амбиции и мотивацию.",2
"Здесь невозможно работать – условия просто ужасны.",2
"Компания только и делает, что ломает своих сотрудников.",2
"Многое зависит от вашего отдела и руководителя.",0
"Компания подойдет для тех, кто ищет стабильную работу.",0
"Есть как положительные, так и отрицательные моменты.",0
"Условия работы могут подходить не всем.",0
"Зависит от ваших ожиданий и профессиональных целей.",0
"Компания дает хорошие возможности, но не во всех отделах.",0
"Все зависит от того, что вы ищете в работе.",0
"Компания не для всех, но некоторым она может подойти.",0
"Многое зависит от вашей позиции в компании.",0
"Компания может подойти, если готовы к интенсивной работе.",0
"Если вас устраивает корпоративная культура, компания может быть неплохим выбором.",0
"Есть как плюсы, так и минусы в работе здесь.",0
"Зависит от того, что для вас приоритетно в работе.",0
"Компания подойдет для определенных специалистов.",0
"Все зависит от ваших целей и карьерных амбиций.",0
"Компания может подойти тем, кто ценит стабильность.",0
